sitename,sitename1,year,treatments,treat,tni_fe,oni,ini,n_fix,n_de,n_in_total,ratio,p2o5,k2o,kin_i,k_o,k_in_total,cain_i,ca_o,ca_in_total,na_o_in,mg_o_in,bc_de_in,treat_no.,ph,ph_de,soc,clay,cec,c1_yield_grain,c1_yield_straw,c2_yield_grain,c2_yield_straw,c1_n_grain,c1_k_grain,c1_ca_grain,c1_mg_grain,c1_na_grain,c1_n_straw,c1_k_straw,c1_ca_straw,c1_mg_straw,c1_na_straw,c2_n_grain,c2_k_grain,c2_ca_grain,c2_mg_grain,c2_na_grain,c2_n_straw,c2_k_straw,c2_ca_straw,c2_mg_straw,c2_na_straw,n_output,n_sur,k_output,ca_output,mg_output,na_output,croptype,ct,in_eq_n,in_eq_k,in_eq_ca,in_eq_na,in_eq_mg,in_eq_bc,up_eq_n,up_eq_k,up_eq_ca,up_eq_mg,up_eq_na,up_eq_bc,bc_sur
27Qiyang,Qiyang,2013,NPK,NPK,300,0,300,10,38.8,348.8,0,120,120,99.6,0,99.6,141.176470588235,0,141.176470588235,0,0,0.29,2,4.285,-1.415,9.95771232551599,44,297.193982730038,390.2300175,1053.2947175,1159.05,1680.9675,29.4999607,2.9868,0.364646438961315,0.793524256987065,0.0130958708568768,4.88914202,11.8284,1.8979636304501,0.137295433056982,0.0397033895532219,9.01371221962173,7.17522716473782,0.074808720487432,0.768279781631884,0.0200819302593108,7.69469205595439,26.0266301340186,3.24005730494326,0.837980003405123,0.0112505330322641,40.0433480597037,2.2054046567164,65.6906966878413,7.67454912744556,2.75336137134087,0.0891175140488766,W-M,U,2.49142857142857,0.25474253356284,0.704508561246746,0,0,1.24925109480959,0.286023914712169,0.168014201865148,0.0382980644116251,0.0226567485812867,0.000387639884719488,0.22935665474278,1.01989444006681
27Qiyang,Qiyang,2014,NPK,NPK,300,0,300,10,37.6,347.6,0,120,120,99.6,0,99.6,141.176470588235,0,141.176470588235,0,0,0.29,2,4.25166666666667,-1.44833333333333,11.8071628897368,44,302.705345411416,322.230769230769,1493.17206351701,1207.84748494761,775.52025,31.2510962736174,3.16952107551238,0.364646438961315,0.793524256987065,0.0130958708568768,6.52241921135759,21.6195609729575,1.8979636304501,0.137295433056982,0.0397033895532219,12.5818844340484,4.13334311027918,0.074808720487432,0.768279781631884,0.0200819302593108,8.16205587690969,21.6083654522662,3.24005730494326,0.837980003405123,0.0112505330322641,41.3359960282402,2.18760002836971,55.0532147423874,5.55457414911999,2.03853890053729,0.0964848097941789,W-M,U,2.48285714285714,0.25474253356284,0.704508561246746,0,0,1.24925109480959,0.29525711448743,0.140807182773643,0.0277188190484555,0.0167746463734811,0.00041968586023713,0.185720334055817,1.06353076075377
27Qiyang,Qiyang,2015,NPK,NPK,300,0,300,10,36.4,346.4,0,120,120,99.6,0,99.6,141.176470588235,0,141.176470588235,0,0,0.28,2,4.1175,-1.5825,11.5483239529346,44,301.934005379745,559.677188413619,1432.5441844089,817.33536966046,2467.53,33.0022318472348,5.23642181129738,0.364646438961315,0.793524256987065,0.0130958708568768,4.67523971564909,17.4259773504674,1.8979636304501,0.137295433056982,0.0397033895532219,9.96347158238814,3.94221629188359,0.074808720487432,0.768279781631884,0.0200819302593108,15.4003405202193,31.9293865277868,3.24005730494326,0.837980003405123,0.0112505330322641,71.3123837697548,1.96491154450175,109.903020296866,10.9790834696239,3.3364822363852,0.108381019651886,W-M,U,2.47428571428571,0.25474253356284,0.704508561246746,0,0,1.23925109480959,0.509374169783963,0.281094114825621,0.0547885796178644,0.0274551099476256,0.000471431529616003,0.363809235920727,0.875441858888859
27Qiyang,Qiyang,1992,NPKM,NPKMp,343.26,253.26,90,10,46.2,399.46,73.7808075511274,120,120,99.6,140.868,240.468,141.176470588235,226.8,367.976470588235,35.028,93.744,0.35,3,6.2,0.5,10.78,44,299.6444,2121,5064.75,2972.25,3769.5,24.3341461302608,4.5827566433258,0.378431186719615,1.36798138892605,0.0186458794636011,5.73214170563947,21.0395582276465,2.05184750603912,0.404293596784513,0.051948508774841,11.6,3.95879804292521,0.0803941119487916,0.879498800888993,0.0136525750951866,9.12226900928683,18.3468220715876,4.03794518132237,1.07520810313864,0.0136525750951866,149.509081676427,1.78536370231123,197.205012655901,26.6547329634784,11.6162217759499,0.394696368307648,W-M,U,2.85328571428571,0.615034413260935,1.83630156488964,0.152363427401119,0.771396831927587,3.72509623747928,1.06792201197448,0.504382575855985,0.133014286957824,0.0955870954614271,0.00171683485948749,0.734700793134724,2.99039544434456
27Qiyang,Qiyang,1993,NPKM,NPKMp,343.26,253.26,90,10,50.4,403.66,73.7808075511274,120,120,99.6,140.868,240.468,141.176470588235,226.8,367.976470588235,35.028,93.744,0.35,3,6.25,0.55,10.41,44,298.5418,1335,4125,5298,4980,24.3341461302608,4.5827566433258,0.378431186719615,1.36798138892605,0.0186458794636011,5.73214170563947,21.0395582276465,2.05184750603912,0.404293596784513,0.051948508774841,11.6,3.95879804292521,0.0803941119487916,0.879498800888993,0.0136525750951866,9.12226900928683,18.3468220715876,4.03794518132237,1.07520810313864,0.0136525750951866,163.016869285909,1.71887950510065,205.247043755806,29.5039716047721,13.5080872416927,0.379501014608455,W-M,U,2.88328571428571,0.615034413260935,1.83630156488964,0.152363427401119,0.771396831927587,3.72509623747928,1.16440620918507,0.524951324624871,0.147232754153262,0.111154801412818,0.00165073870297894,0.784989618893929,2.94010661858535
27Qiyang,Qiyang,1994,NPKM,NPKMp,343.26,253.26,90,10,46.2,399.46,73.7808075511274,120,120,99.6,140.868,240.468,141.176470588235,226.8,367.976470588235,35.028,93.744,0.35,3,6.3,0.6,8.0046403712297,44,291.373828306265,2134.5,6873,3240,2900.25,24.4,4.3,0.378431186719615,1.36798138892605,0.0186458794636011,5.73214170563947,21.0395582276465,2.05184750603912,0.404293596784513,0.051948508774841,14.7,4.9,0.0803941119487916,0.879498800888993,0.0136525750951866,9.12226900928683,18.3468220715876,4.03794518132237,1.07520810313864,0.0136525750951866,165.563670637044,1.67068806687826,222.869604411736,26.8816367119041,11.6666145813708,0.480671954752758,W-M,U,2.85328571428571,0.615034413260935,1.83630156488964,0.152363427401119,0.771396831927587,3.72509623747928,1.18259764740746,0.570023771907567,0.134146597694017,0.0960017657384966,0.00209080811013263,0.802262943450214,2.92283329402907
27Qiyang,Qiyang,1995,NPKM,NPKMp,343.26,253.26,90,10,37.8,391.06,73.7808075511274,120,120,99.6,140.868,240.468,141.176470588235,226.8,367.976470588235,35.028,93.744,0.35,3,6.9,1.2,8.03944315545244,44,291.477540603248,1680,2166,4206.75,5070.75,24.3341461302608,4.5827566433258,0.378431186719615,1.36798138892605,0.0186458794636011,5.73214170563947,21.0395582276465,2.05184750603912,0.404293596784513,0.051948508774841,11.6,3.95879804292521,0.0803941119487916,0.879498800888993,0.0136525750951866,9.12226900928683,18.3468220715876,4.03794518132237,1.07520810313864,0.0136525750951866,148.352230012094,1.73362692848504,162.956535968448,25.8936745504007,12.3258517336611,0.270507312950749,W-M,U,2.79328571428571,0.615034413260935,1.83630156488964,0.152363427401119,0.771396831927587,3.72509623747928,1.05965878580067,0.416786755353681,0.129216400770501,0.101426469727719,0.00117664215308448,0.648606268004985,3.0764899694743
27Qiyang,Qiyang,1996,NPKM,NPKMp,343.26,253.26,90,10,39.2,392.46,73.7808075511274,120,120,99.6,140.868,240.468,141.176470588235,226.8,367.976470588235,35.028,93.744,0.35,3,5.8,0.0999999999999996,11.7169373549884,44,302.436473317865,1387.5,4530,4200,3975,24.3341461302608,4.5827566433258,0.378431186719615,1.36798138892605,0.0186458794636011,5.73214170563947,21.0395582276465,2.05184750603912,0.404293596784513,0.051948508774841,11.6,3.95879804292521,0.0803941119487916,0.879498800888993,0.0136525750951866,9.12226900928683,18.3468220715876,4.03794518132237,1.07520810313864,0.0136525750951866,144.711248994199,1.76963393575572,191.2233431287,26.208429839872,11.6973713442786,0.372807703908927,W-M,U,2.80328571428571,0.615034413260935,1.83630156488964,0.152363427401119,0.771396831927587,3.72509623747928,1.03365177852999,0.489083523142182,0.130787114326423,0.0962548557439096,0.00162162440131054,0.717747117613826,3.00734911986546
27Qiyang,Qiyang,1997,NPKM,NPKMp,343.26,253.26,90,10,43.4,396.66,73.7808075511274,120,120,99.6,140.868,240.468,141.176470588235,226.8,367.976470588235,35.028,93.744,0.35,3,5.4,-0.3,15.8352668213457,44,314.70909512761,1212,2349,5520,6036,24.3341461302608,4.5827566433258,0.378431186719615,1.36798138892605,0.0186458794636011,3.6,22.5,2.05184750603912,0.404293596784513,0.051948508774841,11.6,3.95879804292521,0.0803941119487916,0.879498800888993,0.0136525750951866,14.4,17.8,4.03794518132237,1.07520810313864,0.0136525750951866,188.899785109876,1.48400153492946,187.700166248658,30.0952610024092,13.9524685936773,0.302395010821963,W-M,U,2.83328571428571,0.615034413260935,1.83630156488964,0.152363427401119,0.771396831927587,3.72509623747928,1.34928417935626,0.48007244879869,0.150183447289831,0.114811508691029,0.00131534601683889,0.746382750796388,2.9787134866829
27Qiyang,Qiyang,1998,NPKM,NPKMp,343.26,253.26,90,10,42,395.26,73.7808075511274,120,120,99.6,140.868,240.468,141.176470588235,226.8,367.976470588235,35.028,93.744,0.35,3,5.9,0.2,9.04872389791183,44,294.485197215777,1152.75,4549.5,5385,4374,20.9,3.6,0.378431186719615,1.36798138892605,0.0186458794636011,4.5,22.5,2.05184750603912,0.404293596784513,0.051948508774841,12.3,2.7,0.0803941119487916,0.879498800888993,0.0136525750951866,6.4,16.1,4.03794518132237,1.07520810313864,0.0136525750951866,138.794325,1.83189767857143,191.47455,27.8660112951643,12.8553355505713,0.391069258576731,W-M,U,2.82328571428571,0.615034413260935,1.83630156488964,0.152363427401119,0.771396831927587,3.72509623747928,0.991388035714286,0.489726023893622,0.139058891637129,0.105783464723895,0.00170105779913113,0.736269438053777,2.98882679942551
27Qiyang,Qiyang,1999,NPKM,NPKMp,343.26,253.26,90,10,50.4,403.66,73.7808075511274,120,120,99.6,140.868,240.468,141.176470588235,226.8,367.976470588235,35.028,93.744,0.35,3,5.8,0.0999999999999996,12.9930394431555,44,306.239257540603,1551,1369.5,5901,5301.75,21.3,4.4,0.378431186719615,1.36798138892605,0.0186458794636011,9.1,23.7,2.05184750603912,0.404293596784513,0.051948508774841,11.6,4,0.0803941119487916,0.879498800888993,0.0136525750951866,9.8,21.3,4.03794518132237,1.07520810313864,0.0136525750951866,165.9075,1.69823214285714,175.812825,25.2795334498084,13.5658261998819,0.253009627462792,W-M,U,2.88328571428571,0.615034413260935,1.83630156488964,0.152363427401119,0.771396831927587,3.72509623747928,1.18505357142857,0.44966871961185,0.126151671489637,0.111629921414375,0.00110053140361172,0.688550843919474,3.03654539355981
27Qiyang,Qiyang,2000,NPKM,NPKMp,343.26,253.26,90,10,49,402.26,73.7808075511274,120,120,99.6,140.868,240.468,141.176470588235,226.8,367.976470588235,35.028,93.744,0.35,3,5.8,0.0999999999999996,12.2969837587007,44,304.165011600928,1096.125,2439.75,5501.25,2770.5,18.9,6.7,0.378431186719615,1.36798138892605,0.0186458794636011,8.4,25.3,2.05184750603912,0.404293596784513,0.051948508774841,10.9,6.3,0.0803941119487916,0.879498800888993,0.0136525750951866,10.7,13.5,4.03794518132237,1.07520810313864,0.0136525750951866,130.8186375,1.938866875,141.1293375,17.0501980706139,10.3030607308278,0.260110276954068,W-M,U,2.87328571428571,0.615034413260935,1.83630156488964,0.152363427401119,0.771396831927587,3.72509623747928,0.934418839285714,0.360960291112401,0.0850850744578765,0.0847814090173031,0.0011314175316597,0.531958192119241,3.19313804536004
